station_code,station_name,longitude,latitude,zone,state,total_connections,in_degree,out_degree,degree_centrality
ASV,ASARVA JN,72.612937,23.043981000000002,WR,Gujarat,6,3,3,0.0006674824785849371
AMT,AMMAPET,79.31573800000001,10.779506,SR,Tamil Nadu,4,2,2,0.00044498831905662476
ATT,ATARI,74.607241,31.594934000000002,NR,Punjab,5,2,3,0.000556235398820781
JJA,JAJAN PATTI,77.573854,27.354893999999998,WCR,Rajasthan,6,3,3,0.0006674824785849371
ARS,ARASUR,79.72470399999999,11.270467,SR,Tamil Nadu,4,2,2,0.00044498831905662476
KNDP,KHANDIP,76.911821,26.641030999999998,WCR,Rajasthan,7,3,4,0.0007787295583490933
YDM,Yedamangala,75.44308500000001,12.714668,SWR,Karnataka,4,2,2,0.00044498831905662476
NNW,NARAYANPUR TATWAR,76.635578,26.344258999999997,WCR,Rajasthan,7,4,3,0.0007787295583490933
BA,BANDRA,72.84045439,19.05445443,WR,Maharashtra,4,2,2,0.00044498831905662476
AEJ,ARNEJ,72.268322,22.582088000000002,WR,Gujarat,4,2,2,0.00044498831905662476
NPKM,NANDIYAMPAKKAM,80.2758,13.268080999999999,,,11,7,4,0.001223717877405718
DDCE,DUNDI,80.21665700000001,23.557854000000003,WCR,Madhya Pradesh,9,3,6,0.0010012237178774058
GRO,GURRA,77.86729,22.632067,WCR,Madhya Pradesh,6,3,3,0.0006674824785849371
KVZ,KAVALI,79.988271,14.915993,,,13,7,6,0.0014462120369340306
TTU,TETTU,80.00582100000001,15.042824,,,15,8,7,0.0016687061964623428
UPD,ULAVAPADU,80.01336400000001,15.167112,,,22,9,13,0.002447435754811436
KTZ,KHUTWANSA,77.602425,22.545189,WCR,Madhya Pradesh,6,2,4,0.0006674824785849371
KKN,KHIRKIYA,76.85944699999999,22.166444000000002,WCR,Madhya Pradesh,6,3,3,0.0006674824785849371
BALI,Bhaili,73.1319768447429,22.266245011489417,WR,Gujarat,4,2,2,0.00044498831905662476
ATQ,Arantangi,78.99684813804924,10.164469056963739,SR,Tamil Nadu,4,2,2,0.00044498831905662476
AGAE,AGRADWIP,88.22611699999999,23.58096,ER,West Bengal,4,2,2,0.00044498831905662476
DSNR,DASHNAGAR,88.3078029926,22.5986336217,,,9,4,5,0.0010012237178774058
TPKR,TIKIAPARA,88.324322,22.599036,,,14,9,5,0.0015574591166981867
AMLP,Amalpur,73.508313,22.161144,WR,Gujarat,5,3,2,0.000556235398820781
AUS,Anupshahr,75.21122979931533,28.947951113517377,NWR,Rajasthan,4,2,2,0.00044498831905662476
ASLU,Aslu,75.07484199999999,28.368987999999998,NWR,Rajasthan,6,3,3,0.0006674824785849371
GHSR,GHASARA HALT,79.360808,26.72284,,,15,5,10,0.0016687061964623428
ULD,ACHALDA,79.404392,26.701949,,,14,5,9,0.0015574591166981867
AEL,Ateli,76.25310499999999,28.100118,NWR,Haryana,6,3,3,0.0006674824785849371
WTR,WATHAR,74.135767,17.89054,CR,Maharashtra,6,3,3,0.0006674824785849371
WLH,VALHA,74.1605539337,18.1836347437,CR,Maharashtra,5,2,3,0.000556235398820781
BAAR,Bandar P.H.,88.086816,22.052122,?,West Bengal,4,2,2,0.00044498831905662476
AE,Amreli,71.228012,21.607831,WR,Gujarat,4,2,2,0.00044498831905662476
MST,MASIT,80.257914,27.269928999999998,,,7,3,4,0.0007787295583490933
BGH,BAGHAULI,80.296314,27.228081,,,9,4,5,0.0010012237178774058
TPND,TALOJA PANCHAND,73.087316,19.078901,CR,Maharashtra,7,3,4,0.0007787295583490933
ADVI,ADAVALI,73.592514,16.921753,KR,Maharashtra,8,4,4,0.0008899766381132495
AGL,AMARGOL,75.09820837459999,15.4117921224,SWR,Karnataka,6,3,3,0.0006674824785849371
AS,ARJANSAR,73.87196899999999,28.933796,NWR,Rajasthan,4,2,2,0.00044498831905662476
BAKT,Barhara Kothi,87.09631900000001,25.776942,ECR,Bihar,6,3,3,0.0006674824785849371
CM,Campierganj,83.267384,27.05777,NER,Uttar Pradesh,6,3,3,0.0006674824785849371
DB,Dabhoi Junction,73.415466,22.137755,WR,Gujarat,9,4,5,0.0010012237178774058
ULU,ULUNDURPET,79.317787,11.702177,,,5,3,2,0.000556235398820781
AGZ,AMAGURA,82.147342,19.068103,ECoR,Chhattisgarh,4,2,2,0.00044498831905662476
AGB,AMBAGAON,82.239507,19.062527,ECoR,Chhattisgarh,4,2,2,0.00044498831905662476
MYKR,MATYAKHERI HALT,74.951915,24.309449,,,2,1,1,0.00022249415952831238
BBLK,B L DASPURI,79.36351860779999,27.316999355900002,NCR,Uttar Pradesh,4,2,2,0.00044498831905662476
ARV,ARNI ROAD,79.209033,12.630801,SR,Tamil Nadu,4,2,2,0.00044498831905662476
BARI,Bari,77.61817468,26.65005846,NCR,Rajasthan,4,2,2,0.00044498831905662476
BAT,Batala Junction,75.1944316,31.8214816,NR,Punjab,5,2,3,0.000556235398820781
BBV,BABHULGOAN,75.383427,17.778326000000003,CR,Maharashtra,4,2,2,0.00044498831905662476
ASI,Arseni,80.39386,27.243104,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
APE,ANDANAPPETTAI,79.84409600000001,10.758823,SR,Tamil Nadu,4,2,2,0.00044498831905662476
BEHR,BEOHARI,81.3797154,24.0002687,WCR,Madhya Pradesh,4,2,2,0.00044498831905662476
ARNH,Arjunahalli,76.391729,12.512857,SWR,Karnataka,4,2,2,0.00044498831905662476
BFG,Bagthar,77.52218902999999,26.79623183,NCR,Uttar Pradesh,4,2,2,0.00044498831905662476
BBAR,BARA,81.21186200000001,24.001215,WCR,Madhya Pradesh,8,4,4,0.0008899766381132495
BDYP,Bidyadharpur,88.452872,22.425122,ER,West Bengal,4,2,2,0.00044498831905662476
ASAN,ASAN,76.882594,29.40129,NR,Haryana,4,2,2,0.00044498831905662476
ATUL,ATUL,72.9271335858,20.544593354,WR,Gujarat,12,7,5,0.0013349649571698743
AONI,Amoni,92.91960900000001,26.448121,NFR,Assam,4,2,2,0.00044498831905662476
HRI,HARDOI,80.147877,27.399414,,,7,3,4,0.0007787295583490933
BBE,BAGHI BARDIHA,85.623332,24.953077,ECR,Bihar,7,3,4,0.0007787295583490933
BFX,BAGHI GHAUSPUR,85.684033,25.051952,ECR,Bihar,7,3,4,0.0007787295583490933
BDV,BADANAVALU,76.74904447,12.075565500000002,SWR,Karnataka,4,2,2,0.00044498831905662476
PGU,PADUGUPADU,79.989954,14.496976,,,17,7,10,0.0018912003559906554
KJJ,KODAVALURU,79.99490800000001,14.564331,,,16,5,11,0.001779953276226499
TMC,TALAMANCHI,79.998171,14.607124,,,11,8,3,0.001223717877405718
AXR,ALLURU ROAD,79.989036,14.710541,,,15,8,7,0.0016687061964623428
BTTR,BITRAGUNTA,79.98314599999999,14.768584800000001,,,12,6,6,0.0013349649571698743
SVPM,S VENKTESWRPALM,79.982262,14.806671,,,10,6,4,0.001112470797641562
KPO,KARANPURA,76.7783649164,27.1230467855,,,6,3,3,0.0006674824785849371
BUDA,BHUDA,76.8145379749,27.1289860174,,,6,3,3,0.0006674824785849371
MURD,MANDAWAR MAHUA RD,76.8508226947,27.1560976594,,,6,4,2,0.0006674824785849371
ANDN,Anand Nagar,83.270698,27.103714,NER,Uttar Pradesh,8,4,4,0.0008899766381132495
GOS,GHOSRANA,76.90338,27.179904,,,5,3,2,0.000556235398820781
DTF,DANTLA,76.9610701135,27.1971512117,,,4,2,2,0.00044498831905662476
KL,KHERLI,77.0364244739,27.2002567722,,,5,2,3,0.000556235398820781
ARK,Arakku,82.86256,18.333991,ECoR,Andhra Pradesh,2,1,1,0.00022249415952831238
TBL,TARCHERRA BRLRM,77.104134,27.205008000000003,,,5,3,2,0.000556235398820781
NBI,NADBAI,77.2080875122,27.213674308399998,,,4,2,2,0.00044498831905662476
PPEA,PAPRERA,77.308829,27.226004,,,5,2,3,0.000556235398820781
HK,HELAK,77.378757,27.234442,,,5,3,2,0.000556235398820781
BTE,BHARATPUR JN,77.488613,27.237106999999998,,,11,5,6,0.001223717877405718
ATR,Attar,76.204918,21.998734000000002,WR,Madhya Pradesh,4,2,2,0.00044498831905662476
NHB,NOH BACHHAMDI,77.546395,27.223368999999998,,,5,2,3,0.000556235398820781
IK,IKRAN,77.608741,27.211065,,,5,3,2,0.000556235398820781
CIK,CHIKSANA,77.663925,27.199896,,,5,2,3,0.000556235398820781
ANY,Arumuganeri,78.091842,8.579144,SR,Tamil Nadu,4,2,2,0.00044498831905662476
BAKA,Banka,86.91169348999999,24.8659010332,?,Bihar,4,2,2,0.00044498831905662476
AH,ACHHNERA JN,77.7578389026,27.1817602284,,,7,4,3,0.0007787295583490933
TDL,TUNDLA JN,78.233285,27.207747,,,17,9,8,0.0018912003559906554
BAW,CHIK BANAVAR,77.50634099999999,13.073539,SWR,Karnataka,4,2,2,0.00044498831905662476
PVN,PAVUNUR,79.31580600000001,11.600544,,,6,2,4,0.0006674824785849371
BFN,Bugana,75.8278150574,29.258822195,NR,Haryana,4,2,2,0.00044498831905662476
ANF,Anandapuram,75.209164,14.073324,SWR,Karnataka,4,2,2,0.00044498831905662476
BBN,Barbil,85.36905800000001,22.104577,SER,Odisha,2,1,1,0.00022249415952831238
HNG,HIRANGAON,78.31461900000001,27.175703000000002,,,9,5,4,0.0010012237178774058
FZD,FIROZABAD,78.386691,27.147415,,,8,5,3,0.0008899766381132495
MNR,MAKKHANPUR,78.4715,27.119485,,,8,4,4,0.0008899766381132495
SKB,SHIKOHABAD JN,78.57495499999999,27.085686,,,13,7,6,0.0014462120369340306
KAA,KAURARA,78.664813,27.029,,,6,3,3,0.0006674824785849371
BDN,BHADAN,78.73749459999999,26.9793918,,,9,4,5,0.0010012237178774058
BBL,BALRAI,78.8237102228,26.9205023929,,,10,5,5,0.001112470797641562
JGR,JASWANTNAGAR,78.893731,26.872978000000003,,,8,4,4,0.0008899766381132495
SB,SARAI BHOPAT,78.94470899999999,26.837847,,,12,5,7,0.0013349649571698743
ETW,ETAWAH,79.021502,26.785970000000002,,,16,7,9,0.001779953276226499
EKL,EKDIL,79.116455,26.76628,,,12,4,8,0.0013349649571698743
BNT,BHARTHANA,79.2163612,26.7502248,,,13,7,6,0.0014462120369340306
DBM,DABOLIM,73.849937,15.389334,SWR,Goa,6,3,3,0.0006674824785849371
AUWA,AUWA,73.564613,25.665207000000002,NWR,Rajasthan,8,4,4,0.0008899766381132495
JP,JAIPUR,75.786923,26.920203,,,14,8,6,0.0015574591166981867
BEB,Beldanga,88.2429681,23.9320594,ER,West Bengal,4,2,2,0.00044498831905662476
BHLI,BOHALI,75.27417043950001,17.5887732682,CR,Maharashtra,4,2,2,0.00044498831905662476
BASN,BHAINSWAN,76.680769,29.094392,NR,Haryana,6,3,3,0.0006674824785849371
BHNA,Bhayna,88.64165885999999,23.31226134,ER,West Bengal,4,2,2,0.00044498831905662476
BHME,BHANDARIDAH,86.05509864230001,23.7566729304,ECR,,4,2,2,0.00044498831905662476
BCU,BHUCHCHU,75.0951862,30.209881999999997,NR,Punjab,4,2,2,0.00044498831905662476
BHL,BHILWARA,74.63077340000001,25.3435508,NWR,Rajasthan,4,2,2,0.00044498831905662476
KVA,KAVAS,71.538716,25.867466,NWR,Rajasthan,4,2,2,0.00044498831905662476
BDW,BANDANWARA,74.6913786,26.1253008,NWR,Rajasthan,5,3,2,0.000556235398820781
BJV,Bijauria,79.65527399999999,28.574785,NER,Uttar Pradesh,6,3,3,0.0006674824785849371
BHJ,Barhaj Bazar,83.731497,26.283912,NER,Uttar Pradesh,2,1,1,0.00022249415952831238
DRD,DAHANU ROAD,72.74336799999999,19.991217,WR,Maharashtra,9,3,6,0.0010012237178774058
BJRA,BHAJERA,76.6568744922,27.100774588100002,,,5,2,3,0.000556235398820781
BDXT,BASAI DHANKOT,76.983187,28.464735,NR,Haryana,4,2,2,0.00044498831905662476
BCHN,Bochasan Junction,72.847673,22.402073,WR,Gujarat,8,4,4,0.0008899766381132495
BHT,Bhattu,75.34013,29.387323,NWR,Haryana,4,2,2,0.00044498831905662476
SHR,SIHORA ROAD,80.110265,23.467136,WCR,Madhya Pradesh,8,5,3,0.0008899766381132495
SGBJ,SURGAON BANJARI,76.544215,21.946109,WCR,Madhya Pradesh,16,8,8,0.001779953276226499
BADR,Bhader,70.928979,21.36507,WR,Gujarat,4,2,2,0.00044498831905662476
TLA,TITVALA,73.202714,19.296504000000002,,,16,9,7,0.001779953276226499
BJUD,BAJUD,71.82792500000001,21.736131,WR,Gujarat,4,2,2,0.00044498831905662476
KON,KUDALNAGAR,78.108666,9.944876,,,10,4,6,0.001112470797641562
BDSW,Budhsinghwala,74.22266067937016,29.831708406844584,NWR,Rajasthan,2,1,1,0.00022249415952831238
BER,BEAWAR,74.3149711,26.1089078,NWR,Rajasthan,5,3,2,0.000556235398820781
BGDA,Bogada,86.5881717944,20.2787142311,?,Orissa,4,2,2,0.00044498831905662476
AWG,Awa Garh,78.47340000000001,27.464247,NCR,Uttar Pradesh,4,2,2,0.00044498831905662476
SBK,SHAHBAZ KULI,83.67465299999999,25.632101000000002,NER,Uttar Pradesh,10,5,5,0.001112470797641562
ENR,ENNORE,80.32212448269999,13.218195717099999,,,18,9,9,0.0020024474357548117
NLS,NELLORE SOUTH,79.983464,14.444474999999999,,,14,7,7,0.0015574591166981867
AVL,AMRITVEL,71.679671,21.077372,WR,Gujarat,4,2,2,0.00044498831905662476
NLR,NELLORE,79.989383,14.460592,,,22,10,12,0.002447435754811436
BGA,BAGALIA,86.51904643,23.44693617,SER,West Bengal,5,2,3,0.000556235398820781
BERO,BERO,86.72660900000001,23.548271,SER,West Bengal,9,3,6,0.0010012237178774058
DVBH,MAKUDAN VIRAPANDI BLOCK HUT,78.037941,11.580796,,,11,6,5,0.001223717877405718
AVT,Avati,77.72667899999999,13.299092,SWR,Karnataka,4,2,2,0.00044498831905662476
BIV,Bamhani Banjur,80.324566,22.438916000000003,SECR,Madhya Pradesh,4,2,2,0.00044498831905662476
BGB,Budge Budge,88.19469228000001,22.49310248,ER,West Bengal,1,1,0,0.00011124707976415619
UMNR,UMESHNAGAR,86.431195,25.461085,ECR,Bihar,11,8,3,0.001223717877405718
BDBP,BASUDEBPUR,87.98253549799999,24.6355270351,ER,Bihar,8,4,4,0.0008899766381132495
MOL,MULI ROAD,71.43486,22.676562,WR,Gujarat,8,4,4,0.0008899766381132495
AZA,AZARA,91.613927,26.099339999999998,NFR,Assam,6,4,2,0.0006674824785849371
BAHI,Balenahalli,76.56637599999999,14.250321000000001,SWR,Karnataka,4,2,2,0.00044498831905662476
BDHP,BHUDPUR,77.29116829590001,29.218093878,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
SHW,SAMHON,79.320694,26.734186,,,13,4,9,0.0014462120369340306
PATA,PATA,79.4794183441,26.6666191003,,,9,6,3,0.0010012237178774058
PJY,PARA JANI HALT,79.634896,26.596933,,,7,4,3,0.0007787295583490933
RURA,RURA,79.908216,26.485377,,,9,5,4,0.0010012237178774058
BPU,BHAUPUR,80.12429014,26.46811536,,,11,7,4,0.001223717877405718
CNB,KANPUR CENTRAL,80.350966,26.454240000000002,,,19,10,9,0.0021136945155189675
CHK,CHAKERI,80.40654599999999,26.381159999999998,,,9,3,6,0.0010012237178774058
SSL,SIRSAUL,80.462852,26.297301,,,9,4,5,0.0010012237178774058
RAMA,RAMVA,80.8532993597,25.8911534211,,,9,3,6,0.0010012237178774058
BKF,Bhikhna Thori,84.61057,27.333596,ECR,Bihar,2,1,1,0.00022249415952831238
BGJT,Bagha Jatin,88.387421,22.482615000000003,ER,West Bengal,4,2,2,0.00044498831905662476
BGPL,Baghuapal,86.013166,21.042219,ECoR,Orissa,4,2,2,0.00044498831905662476
BEHS,Bihar Sharif,85.5390747,25.206116,ECR,Bihar,4,2,2,0.00044498831905662476
BHRB,Bhairabi,92.54106045,24.19545969,?,Mizoram,2,1,1,0.00022249415952831238
BDWL,BIRADHWAL,73.896516228,29.1741168151,NWR,Rajasthan,5,2,3,0.000556235398820781
BANE,BASNI,73.010639,26.222963,NWR,Rajasthan,5,3,2,0.000556235398820781
BHZ,BIHARA,92.689054,24.9628178,NFR,Assam,5,2,3,0.000556235398820781
BHI,BAHERI,79.5003221,28.777391,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
BHB,BADLA GHAT,86.5871439,25.553762900000002,ECR,Bihar,4,2,2,0.00044498831905662476
BJNR,BIJAINAGAR,74.65305889999999,25.931003,NWR,Rajasthan,4,2,2,0.00044498831905662476
BGHI,BAGAHAI ROAD,81.018663,24.555903,WCR,Madhya Pradesh,7,3,4,0.0007787295583490933
BDDR,BADODAR,70.295846,21.361072999999998,WR,Gujarat,4,2,2,0.00044498831905662476
BIJ,Birnagar,88.55125199999999,23.2358754,ER,West Bengal,4,2,2,0.00044498831905662476
BJO,BIJNOR,78.14680469999999,29.3856298,NR,Uttar Pradesh,4,2,2,0.00044498831905662476
BHLA,BEHULA,88.4287921,23.181967399999998,ER,West Bengal,4,2,2,0.00044498831905662476
BLQR,BILASPUR ROAD,79.254263,28.865600999999998,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
BHLE,Barahat,87.0100837976,24.9206004744,ER,Bihar,8,4,4,0.0008899766381132495
BGAE,BALAGARH,88.4525522,23.1215453,ER,West Bengal,4,2,2,0.00044498831905662476
BJRI,BIJURI,82.1189461,23.250338600000003,SECR,Madhya Pradesh,4,2,2,0.00044498831905662476
BHTA,BHATIYA,69.2803623,22.0881542,WR,Gujarat,9,5,4,0.0010012237178774058
BKRO,BOKARO THERMAL,85.87557819999999,23.7851503,ECR,,4,2,2,0.00044498831905662476
CHCR,CHACHER,79.354918,21.241422,,,7,2,5,0.0007787295583490933
DNL,DHANOLI,80.42759080629999,21.3221098696,,,8,5,3,0.0008899766381132495
LLP,Lalitgram,87.01226592063904,26.35666473117378,ECR,Bihar,4,2,2,0.00044498831905662476
NI,NAYDONGRI,74.8366330817,20.3484309504,,,17,9,8,0.0018912003559906554
HJN,HOWRAH JN. CABIN,88.342811,22.583533,,,24,22,2,0.0026699299143397486
PKE,PIMPAR KHED,74.7559997266,20.307455334,,,15,8,7,0.0016687061964623428
PJN,PANJHAN,74.606561,20.275504,,,14,8,6,0.0015574591166981867
HSL,HISVAHAL,74.57099,20.283239000000002,,,13,5,8,0.0014462120369340306
PNV,PANEVADI,74.494903,20.26527,,,10,4,6,0.001112470797641562
MMR,MANMAD JN,74.438305,20.249887,,,16,12,4,0.001779953276226499
TGR3,BLOCK AND CATCH SIDING CABINE NO.3,73.485951,19.674468,,,6,3,3,0.0006674824785849371
BDGP,BADANAGUPPE,76.861228,11.990316,SWR,Karnataka,4,2,2,0.00044498831905662476
KYN,KALYAN JN,73.12974,19.234716000000002,,,21,5,16,0.00233618867504728
PMR,PITAMBARPUR,79.538072,28.200105,,,8,5,3,0.0008899766381132495
BIQ,BANSI PAHARPUR,77.457241,26.93277,NCR,Rajasthan,6,2,4,0.0006674824785849371
CTTP,CHITRAPUR HALT,74.536566,14.036147999999999,KR,Karnataka,8,3,5,0.0008899766381132495
BFD,BORHAT,95.277512,27.164263,NFR,Assam,8,5,3,0.0008899766381132495
BGM,BELGAUM,74.5095639,15.8492433,SWR,Karnataka,5,2,3,0.000556235398820781
BGU,BAIRGANIA,85.27333399999999,26.738281999999998,ECR,Bihar,4,2,2,0.00044498831905662476
BGRM,Biggabas Ramsara,74.20154742999999,28.04769242,NWR,Rajasthan,4,2,2,0.00044498831905662476
BEML,BEML Nagar,78.24197815000001,12.9786413,SWR,Karnataka,4,2,2,0.00044498831905662476
BKT,BAKSHI KA TALAB,80.922331,26.983452,NER,Uttar Pradesh,6,3,3,0.0006674824785849371
BFPA,Bhopatpur,79.8051375,28.375464097400002,NER,Uttar Pradesh,8,4,4,0.0008899766381132495
BJP,BIJAPUR,75.7400012,16.8310603,SWR,Karnataka,7,4,3,0.0007787295583490933
BILA,Bheslana,75.304187,27.065209000000003,NWR,Rajasthan,6,3,3,0.0006674824785849371
VJA,VEJANDLA,80.519729,16.237226,SCR,Andhra Pradesh,6,3,3,0.0006674824785849371
SJL,SANGAM JAGARLAMUDI,80.570521,16.246589,SCR,Andhra Pradesh,5,2,3,0.000556235398820781
BDE,Bodeli,73.71657979999999,22.2701906,WR,Gujarat,5,3,2,0.000556235398820781
GCAB,GCAB,81.431558,21.204607999999997,,,12,7,5,0.0013349649571698743
BIA,BHILAI,81.4217238,21.202598300000002,,,9,5,4,0.0010012237178774058
BPHB,BHILAI POWER HOUSE,81.375901,21.208119,,,9,4,5,0.0010012237178774058
BQR,BHILAI NAGAR,81.33434510000001,21.2013382,,,9,5,4,0.0010012237178774058
BADK,BARKA,77.2733021582,29.0725646906,NR,Uttar Pradesh,6,3,3,0.0006674824785849371
BDKT,Badakhandita,86.08383554000001,20.365448699999998,ECoR,Orissa,4,2,2,0.00044498831905662476
BELA,Bela,84.981353,24.97843,ECR,Bihar,9,5,4,0.0010012237178774058
VDE,VEDAYAPALEM,79.957106,14.404478,,,21,12,9,0.00233618867504728
TRL,TIRUVALLUR,79.913105,13.115764,,,6,3,3,0.0006674824785849371
BIDR,Bidar,77.5137793,17.9116836,SCR,Karnataka,4,2,2,0.00044498831905662476
WCN,WIMCO NAGAR,80.305807,13.180491,,,7,3,4,0.0007787295583490933
KAVM,KATHIVAKKAM,80.31674199999999,13.204343999999999,,,9,4,5,0.0010012237178774058
VKT,VENKATACHALAM,79.92732000000001,14.327256,,,21,12,9,0.00233618867504728
BHM,Bahram,75.894193,31.197575,NR,Punjab,2,1,1,0.00022249415952831238
BGPA,Bageshapura,76.2293551874,13.143803441600001,SWR,Karnataka,4,2,2,0.00044498831905662476
BHRJ,Becharji,72.02941299999999,23.516602,WR,Gujarat,4,2,2,0.00044498831905662476
SDM,SURAREDDIPALEM,80.045682,15.407571,,,20,7,13,0.002224941595283124
PRH,POWERPET,81.106602,16.713189,,,13,7,6,0.0014462120369340306
VGT,UNGUTURU,81.42356000000001,16.824498,,,11,5,6,0.001223717877405718
BMGM,BRAHMANAGUDEM,81.67527695,16.930258209999998,,,10,4,6,0.001112470797641562
KYM,KADIYAN,81.832674,16.914337999999997,,,12,4,8,0.0013349649571698743
BBPM,BALABHADRAPURAM,82.00037565999999,16.96580143,,,9,6,3,0.0010012237178774058
NASP,NARASINGAPALLI,82.891038,17.606751,,,16,6,10,0.001779953276226499
GPT,GOPALAPATNAM,83.214877,17.748818,,,12,6,6,0.0013349649571698743
VKD,BAKHRABAD,87.36345,22.118541,,,18,10,8,0.0020024474357548117
NYA,NARAYANGARH,87.380456,22.174233,,,12,4,8,0.0013349649571698743
BPE,BENAPUR,87.37624084000001,22.271352309999997,,,14,7,7,0.0015574591166981867
HIJ,HIJILLI,87.32016899999999,22.319921,,,20,11,9,0.002224941595283124
BKL,BONA KALU,80.261499,17.031591000000002,SCR,Andhra Pradesh,14,7,7,0.0015574591166981867
BLO,BHULON,76.968812,24.635909,WCR,Rajasthan,4,2,2,0.00044498831905662476
BMHR,BAMANHERI,77.70639,29.514761999999997,NR,Uttar Pradesh,5,3,2,0.000556235398820781
BME,BARMER,71.397067,25.744521900000002,NWR,Rajasthan,5,3,2,0.000556235398820781
BLC,BOLDA,77.2735908,19.5520321,SCR,Maharashtra,8,4,4,0.0008899766381132495
BKWA,BAKAYANWALA,73.98581800000001,30.143292,NR,Rajasthan,4,2,2,0.00044498831905662476
BLDI,BHILDI,72.008187,24.194251,WR,Gujarat,6,3,3,0.0006674824785849371
BJ,BAHJOI,78.6315064,28.401499599999998,NR,Uttar Pradesh,8,4,4,0.0008899766381132495
ADIJ,AHMEDABAD JN,72.60171600000001,23.025715,,,4,2,2,0.00044498831905662476
BMSR,Bhimasar,70.88691945187747,23.533660939738297,WR,Gujarat,0,0,0,0.0
BLWR,BILESHWAR,70.830427,22.382129,WR,Gujarat,10,7,3,0.001112470797641562
BKDE,BUDHAKHERA,76.557193,29.378719,NR,Haryana,4,2,2,0.00044498831905662476
HCAB,BMY H CABIN,81.46489100000001,21.220990999999998,,,8,4,4,0.0008899766381132495
KOK,KORUKKUPET JN,80.27837727340001,13.120489801700002,,,12,6,6,0.0013349649571698743
BHY,BHAYAVADAR,70.23614485659999,21.8478371804,WR,Gujarat,4,2,2,0.00044498831905662476
BL,VALSAD,72.9335291,20.6085595,WR,Gujarat,11,6,5,0.001223717877405718
TNP,TONDIARPETTAI,80.28092114379999,13.1262400028,,,9,5,4,0.0010012237178774058
BNSP,BANSAPAHAR,81.050022,25.055505,WCR,Uttar Pradesh,9,3,6,0.0010012237178774058
ULB,ULUBARIA,88.093209,22.472428,,,18,6,12,0.0020024474357548117
BLP,Balrampur,82.16066989870001,27.4158206073,NER,Uttar Pradesh,6,3,3,0.0006674824785849371
VOC,V.O.C. NAGAR,80.28745678409999,13.140301627300001,,,11,4,7,0.001223717877405718
CTRE,CHITTERI,79.597909,13.068171999999999,,,10,5,5,0.001112470797641562
TUG,THALANGAI,79.42612799999999,13.003678,,,6,3,3,0.0006674824785849371
APH,ANUPGARH,73.2045643,29.1968977,NWR,Rajasthan,5,2,3,0.000556235398820781
WJR,WALAJAH ROAD JN,79.360511,12.970676,,,8,4,4,0.0008899766381132495
BJMR,BAIJNATH MANDIR,76.65152893999999,32.052625660000004,NR,Himachal Pradesh,4,2,2,0.00044498831905662476
MCN,MUKUNDARAYAPURM,79.289067,12.977678,,,8,5,3,0.0008899766381132495
TVT,TIRUVOTTIYUR,80.296454,13.160025,,,14,9,5,0.0015574591166981867
BMR,BIKRAMPUR,79.586316,23.082226,WCR,Madhya Pradesh,9,5,4,0.0010012237178774058
BKH,BANKHEDI,78.5379969,22.7748819,WCR,Madhya Pradesh,5,3,2,0.000556235398820781
AKRA,Akra,88.249021,22.514668,ER,West Bengal,2,1,1,0.00022249415952831238
BPF,BANAPURA,77.4807316095,22.4703575471,WCR,Madhya Pradesh,10,3,7,0.001112470797641562
BLKR,BALLEKERE HALT,76.023514,13.502322000000001,SWR,Karnataka,8,3,5,0.0008899766381132495
SUCH,SUCHINDRAM,77.466792,8.149479,SR,Tamil Nadu,7,3,4,0.0007787295583490933
BJWS,Bojawas,76.25286799999999,28.312786,NWR,Haryana,4,2,2,0.00044498831905662476
BLGA,Belagula,76.5887032642,12.385698676899999,SWR,Karnataka,4,2,2,0.00044498831905662476
BLLI,BALLI,74.0209756,15.151725800000001,KR,Goa,9,4,5,0.0010012237178774058
BJMD,Bara Jamda,85.41239200000001,22.1665327,SER,Jharkhand,6,3,3,0.0006674824785849371
BMP,Bramhapuri,79.867537,20.603943,SECR,Maharashtra,4,2,2,0.00044498831905662476
BIC,Bichia,81.2720808,28.1830705,NER,Uttar Pradesh,4,2,2,0.00044498831905662476
BILK,Bilkha,70.6004021,21.443078399999997,WR,Gujarat,4,2,2,0.00044498831905662476
BMPR,Badampahar,86.18081819999999,22.2640234,SER,Orissa,1,1,0,0.00011124707976415619
BMGR,Bamangram,88.1912832245,25.622139865799998,NFR,West Bengal,4,2,2,0.00044498831905662476
BPN,Banpur,88.76185515,23.45186861,ER,West Bengal,4,2,2,0.00044498831905662476
BMLL,Bamla,76.244079,28.832463999999998,NWR,Haryana,4,2,2,0.00044498831905662476
BMW,Bamhni,79.364152,20.922361,SECR,Maharashtra,4,2,2,0.00044498831905662476
KOTR,KORATTUR,80.184062,13.113345,,,9,3,6,0.0010012237178774058
PCW,PERAMBUR CARRIAGE WORKS,80.23865900000001,13.107240000000001,,,6,3,3,0.0006674824785849371
VLK,VILLIVAKKAM,80.209621,13.110062,,,9,5,4,0.0010012237178774058
BNHL,Bellenahalli,76.554391,14.243859,SWR,Karnataka,4,2,2,0.00044498831905662476
